Date,ret
1999-01-22,
1999-01-25,0.1047645264783934
1999-01-26,-0.0775935134065372
1999-01-27,-0.0031103571911305083
1999-01-28,-0.0031441379022626448
1999-01-29,-0.04701913671051339
1999-02-01,0.01975542939298358
1999-02-02,-0.07741870893186764
1999-02-03,0.020972532928029475
1999-02-04,0.05478557824818053
1999-02-05,0.029223872664431605
1999-02-08,-0.03469332330986874
1999-02-09,-0.03922810027646628
1999-02-10,-0.01018725887630667
1999-02-11,0.08590386801612371
1999-02-12,0.0569678916161902
1999-02-16,0.00597845916811468
1999-02-17,-0.05357725056535667
1999-02-18,0.01572248202716131
1999-02-19,0.03407272308682985
1999-02-22,0.00597845916811468
1999-02-23,0.047611483889654194
1999-02-24,0.07954945529081558
1999-02-25,-0.03156897363938582
1999-02-26,-0.04620475725382933
1999-03-01,0.005710835150655624
1999-03-02,-0.008506608991027065
1999-03-03,-0.06857159102464327
1999-03-04,-0.02148500141225318
1999-03-05,0.05643319204492969
1999-03-08,0.014835936682158213
1999-03-09,0.03217974844804794
1999-03-10,-0.017013483068030855
1999-03-11,-0.04322542774802374
1999-03-12,-0.018066406938128665
1999-03-15,0.04294675231529155
1999-03-16,-0.0323461774271514
1999-03-17,0.0060691209497161225
1999-03-18,0.012088482577343296
1999-03-19,0.0029804608028900503
1999-03-22,-0.0297602293361654
1999-03-23,-0.06134555959287302
1999-03-24,-0.006550197864720553
1999-03-25,0.013162043546369295
1999-03-26,0.08767182054020073
1999-03-29,0.029849021643489904
1999-03-30,-0.08405702549254657
1999-03-31,0.06960567425394926
1999-04-01,-0.029583681171623355
1999-04-05,-0.030486507130585316
1999-04-06,-0.02514147369627029
1999-04-07,0.08386011391037806
1999-04-08,0.0178515330543374
1999-04-09,-0.017538444925036423
1999-04-12,-0.04166855428352867
1999-04-13,-0.04037999021225003
1999-04-14,-0.02910462383335144
1999-04-15,0.026649461324526502
1999-04-16,0.03246543334505403
1999-04-19,-0.044027128265430315
1999-04-20,-0.019731111671798196
1999-04-21,0.016777304661659276
1999-04-22,-0.04291151965237672
1999-04-23,-0.048251911021085614
1999-04-26,-0.05072644916890057
1999-04-27,0.10684448643553202
1999-04-28,-0.006885677764435494
1999-04-29,0.0
1999-04-30,0.013893481360066628
1999-05-03,0.0068380892703185925
1999-05-04,-0.05441275124527856
1999-05-05,0.02157578216488032
1999-05-06,-0.01936279123814888
1999-05-07,0.005377363530584267
1999-05-10,0.0
1999-05-11,0.05356823572884517
1999-05-12,0.03051258542376667
1999-05-13,0.0
1999-05-14,-0.05262395907071005
1999-05-17,0.048613321604525916
1999-05-18,0.04635972947210365
1999-05-19,-0.04430572791203702
1999-05-20,-0.07946945447713627
1999-05-21,-0.02157623097077055
1999-05-24,-0.0036989807619973725
1999-05-25,0.0073968828671875375
1999-05-26,-0.003657117577107072
1999-05-27,-0.007369292588277343
1999-05-28,0.011121793516573275
1999-06-01,0.003656889064386659
1999-06-02,-0.03649393562617842
1999-06-03,0.026501704577275076
1999-06-04,0.0073968828671875375
1999-06-07,0.010999688308649391
1999-06-08,0.025349210941490785
1999-06-09,0.017666386746440388
1999-06-10,0.0034665470680670385
1999-06-11,-0.02075430480402074
1999-06-14,-0.038861443676350804
1999-06-15,0.0
1999-06-16,0.029392654330614665
1999-06-17,-0.028553394282503364
1999-06-18,-0.03676206159463502
1999-06-21,0.05343712476186546
1999-06-22,-0.01814269504956756
1999-06-23,0.018477934581831557
1999-06-24,-0.0217597971186142
1999-06-25,0.014819353746047037
1999-06-28,0.014603972061827841
1999-06-29,0.010801523561355442
1999-06-30,0.08896071489147062
1999-07-01,-0.052303929833302676
1999-07-02,0.07243110880310955
1999-07-06,0.003210262247975937
1999-07-07,-0.019224630401119436
1999-07-08,0.022864073226358084
1999-07-09,0.08467662693058187
1999-07-12,0.04564998666419329
1999-07-13,0.0028128222448875473
1999-07-14,-0.03932784660165778
1999-07-15,0.005861045199966108
1999-07-16,0.020338362779114938
1999-07-19,-0.02564370531120197
1999-07-20,-0.017538444925036423
1999-07-21,-0.0297602293361654
1999-07-22,-0.04600912185410089
1999-07-23,0.0
1999-07-26,0.003210262247975937
1999-07-27,0.003199889467997652
1999-07-28,0.0159736270920241
1999-07-29,0.009443317729342704
1999-07-30,0.0031101628484648813
1999-08-02,0.009325582954280875
1999-08-03,-0.024623065275399814
1999-08-04,0.0
1999-08-05,0.015772000291257804
1999-08-06,0.0
1999-08-09,0.0
1999-08-10,0.018627917096285307
1999-08-11,0.0670831920327184
1999-08-12,0.048559315621782506
1999-08-13,-0.010881811586368806
1999-08-16,-0.03856910704354899
1999-08-17,0.0028609854745842433
1999-08-18,0.02286429690968017
1999-08-19,0.21227077390297366
1999-08-20,-0.009202023418824035
1999-08-23,-0.060474936065740836
1999-08-24,-0.004942804405109635
1999-08-25,-0.0049862895078655045
1999-08-26,-0.014994997144734734
1999-08-27,0.055845494706598275
1999-08-30,-0.0036181864424368326
1999-08-31,0.08565668289895267
1999-09-01,-0.04667684541584405
1999-09-02,-0.011654143210634849
1999-09-03,0.007081897679323879
1999-09-07,-0.004676108978840743
1999-09-08,-0.002367056723638905
1999-09-09,-0.014146580752540161
1999-09-10,0.014349578219588377
1999-09-13,-0.033020704315745886
1999-09-14,-0.029259172867475036
1999-09-15,0.007544869520075048
1999-09-16,-0.024955090777535105
1999-09-17,-0.0025533874325663897
1999-09-20,-0.03589923975690523
1999-09-21,-0.09573524831980473
1999-09-22,0.023537011167738875
1999-09-23,-0.08335367967649498
1999-09-24,-0.09090905535201699
