Date,ret
1997-10-09,
1997-10-10,0.046218068642486676
1997-10-13,-0.02208837555652421
1997-10-14,-0.04106771131531828
1997-10-15,-0.027837079265428333
1997-10-16,-0.03083694355643951
1997-10-17,-0.08636371359040562
1997-10-20,-0.12437837034167187
1997-10-21,0.14204579481459922
1997-10-22,-0.11691550948315999
1997-10-23,-0.05915501953843294
1997-10-24,-0.05389210568243463
1997-10-27,-0.13291131151009272
1997-10-28,0.226277416622364
1997-10-29,-0.09226215676029914
1997-10-30,-0.02622942974030884
1997-10-31,0.06397313586844677
1997-11-03,0.1487341867948575
1997-11-04,0.0
1997-11-05,0.07989001930352324
1997-11-06,-0.005102340086412749
1997-11-07,-0.02307692098052294
1997-11-10,0.00524937434052708
1997-11-11,-0.020887479205025095
1997-11-12,-0.05600026227020183
1997-11-13,-0.008474375258275102
1997-11-14,0.0
1997-11-17,0.07122461226020338
1997-11-18,-0.06382970102680519
1997-11-19,-0.02840885700979645
1997-11-20,-0.023391946144364906
1997-11-21,0.050898447502572886
1997-11-24,-0.022792251411740794
1997-11-25,0.026238961956516205
1997-11-26,-0.017045455117335462
1997-11-28,0.017341041054314665
1997-12-01,-0.045454211476090745
1997-12-02,0.0
1997-12-03,0.0059517815539584795
1997-12-04,0.04142037450105662
1997-12-05,0.0028409762869165966
1997-12-08,0.042492816059508165
1997-12-09,-0.043478231568505055
1997-12-10,-0.04261353714229754
1997-12-11,-0.044510277506013995
1997-12-12,-0.009316768477819148
1997-12-15,-0.0846397048917672
1997-12-16,0.030822283053076882
1997-12-17,-0.03322265940412161
1997-12-18,-0.037800718664006694
1997-12-19,0.06071418855524313
1997-12-22,-0.01010088960595501
1997-12-23,-0.030612237519959007
1997-12-24,-0.003508791776258735
1997-12-26,0.014084524612754112
1997-12-29,0.006944299214973526
1997-12-30,0.0344826533021354
1997-12-31,-0.029999763805564794
1998-01-02,0.013745599662217778
1998-01-05,-0.0033897299511336243
1998-01-06,-0.020408158346639338
1998-01-07,-0.09722240333191534
1998-01-08,-0.04615357152541766
1998-01-09,-0.06048406509535509
1998-01-12,0.034334810283306316
1998-01-13,0.1161824301801162
1998-01-14,0.01858760124146941
1998-01-15,-0.014598751561905265
1998-01-16,0.03333339675590907
1998-01-20,0.057347684132904364
1998-01-21,0.020339160349317043
1998-01-22,0.02657810398233118
1998-01-23,0.0226535610139893
1998-01-26,0.0759493528965074
1998-01-27,0.029411933270220736
1998-01-28,0.05142814917090721
1998-01-29,-0.043478231568505055
1998-01-30,0.0795456249659674
1998-02-02,0.03157922314665407
1998-02-03,0.06632626362090455
1998-02-04,-0.05502385916620611
1998-02-05,0.007594576343063375
1998-02-06,-0.005024799974291616
1998-02-09,-0.035353469382496616
1998-02-10,0.03141341930314012
1998-02-11,0.030456761044322267
1998-02-12,0.044335325714899065
1998-02-13,-0.02358528837785867
1998-02-17,0.03623214389171614
1998-02-18,0.016317068678888713
1998-02-19,0.022935747759999625
1998-02-20,-0.02690598348445139
1998-02-23,-0.02304120191399117
1998-02-24,0.02122615791292204
1998-02-25,0.07390368013274884
1998-02-26,0.023655694579166164
1998-02-27,-0.035714516981987354
1998-03-02,-0.017429138405352984
1998-03-03,-0.008869150860563169
1998-03-04,-0.04921719799301372
1998-03-05,-0.09176452895721221
1998-03-06,0.09326422017034997
1998-03-09,-0.028436262865526918
1998-03-10,0.0219513917050993
1998-03-11,0.04057281254330869
1998-03-12,-0.013761221129299561
1998-03-13,0.0
1998-03-16,-0.00465160005039178
1998-03-17,-0.03971915599452769
1998-03-18,-0.021898057500040036
1998-03-19,0.024875674068334463
1998-03-20,-0.002426983050159537
1998-03-23,-0.026764436170555794
1998-03-24,0.03499985031178543
1998-03-25,0.043478521323438546
1998-03-26,-0.00694444330538968
1998-03-27,-0.00233113958841058
1998-03-30,-0.016354781029139454
1998-03-31,-0.016627548731914077
1998-04-01,-0.007245778387813706
1998-04-02,-0.002433577245626095
1998-04-03,-0.009756154888356239
1998-04-06,-0.0024627633789825465
1998-04-07,-0.03209864036896015
1998-04-08,0.01020386674843099
1998-04-09,-0.007576114090480757
1998-04-13,-0.04580099407223981
1998-04-14,0.018666533642011096
1998-04-15,0.010471263429690847
1998-04-16,-0.031088440531613526
1998-04-17,-0.026737559104661357
1998-04-20,-0.005494633310703434
1998-04-21,0.03867366545851936
1998-04-22,0.0558513535262013
1998-04-23,-0.02015098176701191
1998-04-24,0.020565394659833647
1998-04-27,-0.04534022211852273
1998-04-28,0.031662457077191064
1998-04-29,-0.0025576047785691447
1998-04-30,0.0076920344614916925
1998-05-01,-0.012722588503964016
1998-05-04,0.012886538632222111
1998-05-05,-0.017811227243067718
1998-05-06,0.0025905504020107273
1998-05-07,-0.005167988226167264
1998-05-08,0.0
1998-05-11,0.010389762169111139
1998-05-12,-0.01285358797150149
1998-05-13,0.0
1998-05-14,0.0026041354316499454
1998-05-15,-0.015584597241770859
1998-05-18,-0.026384913494408635
1998-05-19,-0.0108400732740217
1998-05-20,-0.008219272489019436
1998-05-21,-0.005525088981502724
1998-05-22,0.008333530162029312
1998-05-26,-0.11845724461872076
1998-05-27,-0.04687520932265099
1998-05-28,0.0
1998-05-29,-0.009835600548141477
1998-06-01,-0.05960291199435008
1998-06-02,-0.02816886209967784
1998-06-03,0.03623169894976952
1998-06-04,-0.01398590786659859
1998-06-05,0.031914820775279074
1998-06-08,-0.010309275840212795
1998-06-09,-0.027777811949417974
1998-06-10,-0.05714318251267381
1998-06-11,-0.018939239912785233
1998-06-12,0.011583421695356755
